zcta,population,sdi_score,fpl_100_score,sing_parent_fam_score,black_score,dropout_score,no_car_score,rent_occup_score,crowding_score,nonemp_score,unemp_score,highneeds_score,hisp_score,foreignb_score,lingisol_score,percnt_ltfpl100,percnt_singlparntfly,percnt_black,percnt_dropout,percnt_hhnocar,percnt_rentoccup,percnt_crowding,percnt_nonemp,percnt_unemp,percnt_highneeds,percnt_hispanic,percnt_frgnborn,percnt_lingisol
93723,10214,44,28,57,38,83,4,14,68,82,82,13,86,77,86,8.70,18.41,2.73,21.42,1.12,18.45,3.33,11.64,8.15,36.76,38.02,19.95,10.17
93725,26632,96,96,93,52,99,60,77,96,96,96,62,95,91,93,35.01,32.48,5.02,42.93,6.96,46.86,14.38,16.40,16.09,41.03,64.96,33.79,15.43
93726,43115,98,95,96,67,86,86,92,93,98,98,86,91,75,74,33.49,35.58,9.83,23.18,13.59,62.98,10.75,18.64,18.21,43.41,49.95,18.57,5.68
93727,76619,90,87,84,56,85,78,72,92,82,82,81,89,80,80,25.95,26.43,6.05,22.83,10.10,43.86,9.68,11.65,10.18,42.70,43.35,22.38,7.42
93728,15496,97,97,94,44,87,85,86,93,99,99,64,93,71,84,36.46,33.27,3.69,24.11,12.93,54.64,10.41,21.85,21.54,41.17,56.33,16.40,9.06
93730,10286,8,6,20,18,2,49,15,25,23,23,18,65,69,26,4.09,11.57,0.93,1.92,5.78,18.88,1.09,5.60,6.09,37.59,14.73,15.50,0.86
93901,26800,84,64,85,30,82,59,91,90,61,61,39,92,79,82,17.28,26.80,1.85,21.11,6.82,61.04,8.34,8.81,9.03,39.46,52.12,21.62,8.17
93905,61343,93,86,92,6,100,49,92,100,55,55,22,100,99,100,25.65,31.20,0.12,61.44,5.78,62.16,31.71,8.30,8.89,37.99,93.50,49.12,40.15
93906,63897,81,59,81,33,95,39,80,96,66,66,47,96,92,93,15.75,24.83,2.08,32.86,4.73,49.48,13.36,9.30,8.34,39.98,69.51,33.93,15.78
93907,21901,56,48,41,22,77,14,58,82,58,58,22,91,80,80,12.94,15.55,1.18,18.67,2.44,36.24,5.49,8.54,8.54,38.00,48.76,22.34,7.39
93908,11953,11,9,9,7,40,2,12,57,8,8,18,78,62,53,4.81,8.95,0.19,9.13,0.59,17.34,2.54,4.11,3.67,37.62,24.40,12.02,2.49
93920,941,65,56,61,35,45,4,97,99,65,65,2,83,79,57,15.02,19.18,2.34,10.05,1.28,72.12,18.91,9.22,5.64,31.56,31.24,21.36,2.88
93921,3355,24,24,33,4,2,45,60,54,9,9,100,56,45,1,7.90,13.95,0.03,1.71,5.35,37.06,2.37,4.13,2.19,52.46,10.25,7.24,0.00
93923,13043,11,18,5,17,4,48,31,39,4,4,99,43,58,19,6.54,7.15,0.85,2.44,5.67,25.74,1.63,3.25,3.58,51.19,6.53,10.84,0.54
93924,6231,35,25,28,13,40,19,47,80,70,70,25,68,73,56,8.03,12.99,0.58,9.06,2.93,31.60,4.93,9.81,9.75,38.34,16.23,17.48,2.82
93925,1853,61,47,22,12,99,2,73,100,44,44,7,98,94,89,12.74,12.02,0.49,42.71,0.71,44.08,24.41,7.26,7.35,35.46,77.87,37.56,11.85
93926,9402,82,78,65,7,100,45,86,100,7,7,13,100,92,97,21.72,20.17,0.19,47.42,5.36,54.34,26.95,3.86,3.67,36.85,92.68,34.10,22.43
93927,18222,87,86,64,13,100,31,84,100,75,75,61,99,97,99,25.76,20.06,0.59,48.15,4.07,51.94,32.36,10.50,10.50,40.91,88.48,42.11,26.94
93928,431,10,1,1,64,1,1,100,1,1,1,96,58,1,1,0.00,0.00,8.58,0.00,0.00,100.00,0.00,0.00,0.00,45.94,11.14,0.00,0.00
93930,16691,93,82,81,9,100,80,79,100,88,88,20,99,96,98,23.25,24.95,0.37,52.29,10.72,48.26,27.30,13.01,13.51,37.77,82.52,41.82,26.30
93932,626,82,95,99,6,14,60,86,98,98,98,99,85,61,78,34.03,44.20,0.16,4.67,6.93,54.46,17.33,18.44,15.66,48.88,35.14,11.82,6.93
93933,23451,74,61,67,60,67,37,93,90,47,47,74,81,80,80,16.41,20.69,7.10,15.34,4.64,64.29,8.38,7.53,7.38,42.04,28.68,22.15,7.48
93940,32785,39,27,39,40,17,49,91,55,19,19,88,69,71,63,8.48,15.12,3.08,5.28,5.82,60.78,2.41,5.21,4.40,43.71,16.74,16.25,3.69
93943,0,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93950,15570,32,23,28,25,13,59,83,43,20,20,79,60,58,41,7.54,12.98,1.40,4.52,6.89,51.90,1.81,5.33,5.18,42.53,11.82,10.70,1.62
93953,4554,15,34,12,18,1,40,18,9,75,75,99,55,67,54,9.94,9.82,0.92,1.42,4.92,20.15,0.43,10.51,8.50,51.23,9.88,14.25,2.59
93954,387,99,97,97,1,99,72,93,100,100,100,12,99,86,96,37.86,37.50,0.00,44.49,8.79,64.84,27.47,36.96,21.57,36.69,90.18,27.39,20.88
93955,34311,83,69,61,61,88,52,92,93,73,73,78,88,88,88,18.82,19.19,7.37,24.20,6.07,61.81,10.54,10.19,7.19,42.35,41.73,29.47,11.79
93960,26946,83,70,74,68,99,27,74,98,81,81,1,96,90,98,19.03,22.76,10.34,45.80,3.70,44.46,17.05,11.51,13.43,24.99,69.44,32.49,26.18
93962,761,10,1,1,1,48,1,49,1,1,1,3,35,20,1,1.84,0.00,0.00,10.70,0.00,32.31,0.00,0.00,3.63,33.38,4.86,2.76,0.00
94002,26961,25,16,7,24,16,39,66,77,31,31,35,62,88,65,6.26,8.01,1.35,5.14,4.73,39.84,4.48,6.24,6.17,39.17,13.06,29.65,3.94
94005,4496,37,9,64,41,24,77,49,72,34,34,93,71,82,64,4.81,20.10,3.25,6.33,9.87,32.53,3.76,6.50,1.63,45.02,18.13,23.93,3.70
94010,42452,22,13,15,23,7,53,68,60,13,13,49,56,84,76,5.49,10.57,1.29,3.26,6.23,41.49,2.71,4.66,4.83,40.09,10.06,25.61,6.20
94014,48691,68,37,60,37,76,69,72,97,49,49,49,83,100,95,10.44,19.14,2.62,18.36,8.29,43.84,14.55,7.66,9.61,40.13,32.34,54.77,17.87
94015,64258,54,30,26,40,54,69,74,96,58,58,75,68,99,91,9.18,12.65,3.11,11.94,8.37,44.93,13.36,8.51,8.08,42.15,16.58,51.32,14.17
94019,19050,32,13,14,7,67,9,41,85,52,52,37,82,83,78,5.65,10.20,0.22,15.16,1.92,29.48,6.42,7.94,6.26,39.31,30.04,24.59,6.91
94020,1206,15,17,1,6,21,1,42,39,61,61,91,4,42,38,6.47,0.00,0.17,5.93,0.00,29.77,1.62,8.83,7.63,44.36,0.58,6.72,1.46
94021,149,62,100,1,1,100,1,91,1,1,1,1,98,86,100,57.05,0.00,0.00,48.81,0.00,60.87,0.00,0.00,0.00,20.81,78.52,27.52,45.65
94022,19578,1,5,2,5,2,15,10,4,10,10,35,20,83,51,3.66,5.19,0.08,1.99,2.57,16.10,0.09,4.25,3.18,39.16,2.65,25.34,2.37
94024,23050,1,2,2,18,1,7,5,7,10,10,28,31,84,61,2.74,5.14,0.89,0.83,1.66,11.66,0.34,4.36,4.26,38.61,4.26,26.13,3.35
94025,41234,31,22,17,47,32,37,65,74,18,18,42,69,83,71,7.44,10.99,4.23,7.63,4.58,39.58,3.98,5.19,3.90,39.66,17.16,25.29,5.00
94027,7244,2,6,12,6,3,3,2,5,27,27,45,35,75,30,3.90,9.72,0.18,2.20,0.89,8.24,0.20,5.90,6.01,39.81,4.80,18.57,1.01
94028,6686,3,4,1,7,18,21,6,1,24,24,72,28,64,54,3.39,4.02,0.22,5.40,3.18,13.42,0.00,5.62,5.00,41.86,3.81,13.12,2.65
94030,22447,30,18,15,11,30,54,61,68,28,28,64,62,94,86,6.53,10.43,0.47,7.39,6.27,37.76,3.34,6.00,6.84,41.13,12.74,37.99,10.06
94037,2903,16,5,18,1,9,83,13,94,5,5,5,34,44,1,3.62,11.16,0.00,3.77,11.90,17.76,11.90,3.58,2.74,34.86,4.79,7.06,0.00
94038,3607,20,11,3,14,61,5,24,92,2,2,2,85,73,75,5.20,5.73,0.67,13.54,1.41,22.93,9.31,2.33,3.07,32.71,36.32,17.66,5.98
94040,34792,44,29,28,27,22,66,90,85,23,23,48,70,95,85,8.77,13.09,1.57,6.10,7.85,59.50,6.48,5.57,6.76,40.02,17.85,38.77,9.57
94041,13916,45,31,48,42,30,36,93,59,23,23,10,80,90,79,9.19,16.75,3.32,7.45,4.55,64.39,2.67,5.55,6.16,36.38,26.90,32.06,7.04
94043,29458,37,14,29,33,26,42,87,75,39,39,42,72,94,85,5.74,13.24,2.15,6.72,5.10,55.45,4.20,6.88,6.00,39.65,18.86,37.70,9.44
94044,38735,24,15,35,37,20,26,47,68,25,25,14,71,77,64,6.05,14.30,2.57,5.77,3.56,31.89,3.36,5.76,5.99,37.08,18.41,19.84,3.79
94060,1758,71,76,28,8,95,7,65,99,71,71,7,90,91,93,21.11,13.06,0.28,31.72,1.69,39.45,18.78,9.96,8.97,35.49,46.36,33.33,15.40
94061,37809,55,25,44,23,69,49,79,88,28,28,50,85,85,84,8.02,15.94,1.29,15.76,5.82,48.04,7.39,5.98,5.78,40.19,36.59,27.01,9.42
94062,27567,14,12,7,14,19,34,32,58,10,10,30,66,74,61,5.37,8.17,0.65,5.54,4.30,26.27,2.56,4.34,4.28,38.77,15.36,18.20,3.32
94063,32549,89,76,82,38,95,65,93,99,45,45,13,97,98,97,21.12,25.38,2.83,32.50,7.64,65.04,22.99,7.34,6.14,36.77,70.90,48.08,21.47
94065,12241,10,1,19,36,2,5,45,54,21,21,40,47,92,67,2.15,11.29,2.52,1.59,1.43,30.77,2.33,5.44,6.55,39.51,7.53,34.25,4.18
94066,42569,40,16,25,32,49,35,73,90,34,34,41,82,93,84,6.16,12.52,2.03,10.88,4.41,44.28,8.50,6.48,6.49,39.60,29.67,36.16,8.97
94070,30287,11,5,6,21,5,34,41,31,36,36,28,58,76,64,3.59,7.73,1.12,2.66,4.31,29.14,1.32,6.67,6.34,38.56,10.95,19.21,3.80
94074,263,29,38,95,1,1,1,60,1,1,1,1,1,1,1,10.65,34.62,0.00,0.00,0.00,37.35,0.00,0.00,0.00,22.05,0.00,0.00,0.00
94080,66431,54,23,40,33,71,60,64,88,48,48,51,84,96,91,7.72,15.33,2.16,16.51,6.94,39.32,7.38,7.60,6.53,40.26,34.39,40.05,14.16
94085,23683,63,39,48,36,70,26,95,95,43,43,54,86,99,93,10.88,16.76,2.44,16.09,3.57,68.51,12.20,7.15,7.82,40.45,37.41,48.53,15.88
94086,48258,50,25,27,33,40,59,94,89,47,47,65,73,99,89,8.01,12.80,2.10,9.02,6.86,66.81,7.98,7.54,7.63,41.21,20.14,48.30,12.43
94087,56411,21,11,4,24,11,36,69,80,23,23,55,49,97,84,5.22,7.02,1.35,4.11,4.50,41.69,5.02,5.59,5.10,40.51,8.03,43.48,9.28
94089,20747,39,29,8,36,56,21,58,86,55,55,81,72,97,84,8.85,8.50,2.54,12.42,3.13,36.21,6.63,8.26,8.69,42.77,19.09,41.83,8.98
94102,28926,90,87,70,71,79,100,100,95,39,39,43,74,95,96,26.33,21.64,11.96,19.47,70.64,91.32,11.94,6.83,5.94,39.73,20.70,39.72,20.96
94103,24309,88,83,76,67,69,99,99,89,47,47,5,73,93,94,23.83,23.12,9.89,15.93,55.72,83.55,8.20,7.50,8.14,34.60,19.89,36.38,16.85
94104,304,95,78,79,1,89,99,99,98,92,92,1,74,97,99,21.71,24.32,0.00,25.19,65.91,85.23,17.05,14.67,0.00,28.29,21.05,43.42,28.98
94105,6108,32,22,12,1,2,96,84,68,5,5,19,53,97,63,7.50,9.66,0.00,1.93,28.59,52.57,3.34,3.52,3.27,37.72,9.04,42.13,3.65
94107,28641,58,44,42,48,30,95,91,84,30,30,89,64,92,89,12.03,15.73,4.34,7.37,25.08,60.55,6.02,6.16,3.71,43.99,13.78,34.59,11.82
94108,14252,86,84,34,34,92,100,100,97,28,28,97,50,100,99,24.50,14.19,2.32,28.51,72.17,90.06,15.22,6.02,3.19,46.76,8.17,54.39,30.38
94109,56293,62,50,35,47,38,99,99,88,11,11,95,55,89,85,13.68,14.24,4.16,8.75,54.60,84.62,7.35,4.41,4.22,45.47,9.67,30.46,9.59
94110,72528,75,48,62,41,63,96,93,91,45,45,39,85,89,86,13.12,19.50,3.27,14.09,30.14,64.62,8.85,7.33,7.07,39.47,36.10,31.11,10.44
94111,3527,66,54,2,25,66,97,97,67,65,65,99,30,97,90,14.46,5.57,1.45,14.82,36.54,72.71,3.31,9.23,6.92,48.94,4.03,41.96,12.70
94112,84145,68,37,46,43,83,86,59,94,70,70,39,81,99,96,10.46,16.35,3.59,21.61,13.22,36.49,11.71,9.79,7.02,39.44,28.81,50.78,19.54
94114,32598,28,18,16,31,4,93,86,25,11,11,14,54,75,37,6.60,10.67,1.90,2.59,21.41,54.14,1.08,4.41,4.31,36.96,9.58,18.96,1.39
94115,35154,59,52,25,71,33,97,97,69,39,39,97,50,83,82,14.18,12.53,11.73,7.91,35.61,75.42,3.49,6.87,3.62,47.11,8.16,24.80,8.34
94116,45559,47,36,10,27,60,82,54,78,38,38,85,47,96,91,10.24,9.34,1.58,13.33,11.29,34.27,4.66,6.81,6.03,43.32,7.32,41.44,14.08
94117,42462,40,33,26,54,8,96,97,29,25,25,85,61,72,48,9.67,12.67,5.61,3.63,31.39,72.74,1.23,5.78,4.40,43.18,12.25,16.90,2.09
94118,41391,51,43,10,32,35,94,95,62,26,26,95,47,85,86,11.91,9.13,2.02,8.24,23.80,68.91,2.90,5.87,4.46,45.79,7.34,26.63,10.45
94121,42622,55,37,24,29,56,94,89,67,18,18,89,47,95,94,10.54,12.41,1.70,12.49,21.98,58.41,3.31,5.19,3.61,43.89,7.35,39.63,16.85
94122,60929,51,33,17,20,52,88,85,76,20,20,89,44,95,90,9.70,10.90,1.03,11.59,14.96,53.54,4.34,5.28,4.81,44.00,6.67,38.49,12.91
94123,25273,31,15,20,19,4,93,97,26,15,15,98,47,71,51,5.89,11.52,1.00,2.54,19.88,74.60,1.11,4.91,4.72,48.62,7.44,16.61,2.38
94124,35010,94,81,92,88,90,93,82,92,88,88,36,75,94,91,22.80,30.93,28.47,26.51,20.40,50.22,9.40,13.16,8.84,39.19,21.72,37.27,13.94
94127,19446,11,20,5,36,12,55,18,24,20,20,65,55,84,72,7.08,7.09,2.56,4.42,6.35,20.53,1.05,5.31,4.26,41.21,9.74,25.46,5.29
94128,99,39,100,1,81,95,1,1,1,1,1,67,88,80,1,100.00,0.00,19.19,31.67,0.00,0.00,0.00,0.00,0.00,41.41,42.42,22.22,0.00
94129,3639,31,7,74,1,1,57,100,1,1,1,43,40,62,18,4.16,22.54,0.00,0.00,6.60,98.17,0.00,1.27,0.85,39.68,5.88,12.28,0.48
94130,3187,90,100,100,80,48,96,100,22,89,89,24,81,86,60,51.84,46.11,18.61,10.66,29.33,100.00,0.96,13.42,6.72,38.25,28.52,27.52,3.21
94131,28472,29,16,22,56,11,82,78,33,16,16,34,61,79,50,6.26,11.91,5.97,4.06,11.34,47.43,1.38,5.03,4.77,39.09,12.22,21.57,2.24
94132,32031,76,72,35,63,57,90,87,86,82,82,93,62,95,92,19.68,14.25,8.25,12.55,16.41,55.87,6.64,11.69,9.91,44.81,12.85,38.96,15.00
94133,27485,80,70,19,12,87,99,99,95,42,42,94,48,98,99,19.09,11.37,0.50,23.95,51.85,83.33,12.07,7.14,4.06,45.40,7.71,47.17,29.60
94134,40701,79,53,63,64,92,91,65,95,73,73,43,74,99,97,14.36,19.66,8.43,28.09,18.11,39.69,12.52,10.14,8.84,39.69,20.76,50.82,21.97
94158,5747,59,70,10,59,22,98,98,85,18,18,37,58,98,91,19.18,9.35,6.87,6.05,43.19,76.75,6.18,5.12,4.26,39.32,10.96,46.88,13.72
94301,16876,26,18,11,26,2,79,82,41,15,15,82,40,84,75,6.52,9.49,1.52,1.68,10.32,50.37,1.70,4.90,5.37,42.88,5.86,25.73,5.92
94303,47550,72,48,61,64,81,44,78,97,64,64,38,88,94,86,13.06,19.18,8.34,20.44,5.24,47.30,15.89,9.11,7.39,39.36,42.22,37.93,10.14
94304,3655,35,16,23,45,4,85,99,77,2,2,100,39,93,71,6.14,12.26,3.89,2.42,12.68,80.84,4.52,2.58,1.27,54.50,5.55,35.62,5.06
94305,14228,51,78,1,44,1,94,97,60,27,27,91,63,86,77,21.79,1.91,3.72,1.41,23.15,73.94,2.69,5.91,5.82,44.38,13.59,27.43,6.48
94306,27583,26,12,19,29,9,46,75,71,22,22,34,54,93,81,5.35,11.35,1.72,3.67,5.46,45.45,3.68,5.47,5.39,39.07,9.36,36.63,7.95
94401,37298,76,44,61,42,82,68,89,94,62,62,54,88,97,94,12.14,19.26,3.36,20.91,8.06,58.59,11.35,8.92,9.08,40.46,41.33,43.10,16.55
94402,24591,20,10,20,24,20,25,50,66,22,22,78,65,82,76,4.99,11.61,1.37,5.72,3.52,32.88,3.16,5.50,4.70,42.41,14.48,24.05,6.35
94403,40548,33,11,33,21,31,43,70,76,21,21,73,73,88,83,5.07,13.93,1.12,7.61,5.14,42.36,4.38,5.44,5.64,41.87,19.65,30.02,8.52
94404,35492,19,7,7,34,10,18,69,71,30,30,70,35,97,84,4.23,8.10,2.27,3.89,2.85,41.83,3.71,6.17,5.17,41.65,4.89,42.33,9.16
94501,63118,62,41,52,63,43,71,90,75,56,56,44,62,85,83,11.40,17.36,8.01,9.67,8.65,59.75,4.21,8.34,7.07,39.77,12.82,26.43,8.92
94502,13615,2,2,2,29,10,13,15,1,16,16,34,46,86,86,2.34,4.88,1.76,3.95,2.37,19.05,0.00,5.03,3.79,39.08,7.25,27.76,10.13
94503,20285,44,43,37,62,66,4,31,81,65,65,21,80,92,76,11.77,14.62,7.78,14.82,1.28,25.66,5.19,9.16,10.57,37.91,27.27,34.36,6.33
94505,14687,16,15,30,46,9,18,26,60,38,38,4,66,49,40,6.03,13.48,4.03,3.75,2.88,23.77,2.68,6.79,6.76,34.36,15.38,8.27,1.56
94506,22622,1,3,3,33,2,21,4,5,7,7,2,41,82,68,2.91,6.32,2.11,1.66,3.15,11.60,0.20,3.93,3.73,31.95,5.96,23.90,4.36
94507,16653,1,1,2,20,1,7,3,25,16,16,17,52,59,28,1.91,5.44,1.02,1.45,1.65,10.25,1.09,4.97,5.07,37.42,8.71,11.03,0.95
94508,4255,36,35,2,59,48,27,83,37,36,36,91,77,67,24,10.12,5.18,6.79,10.60,3.71,51.86,1.54,6.62,8.52,44.32,24.16,14.24,0.72
94509,64406,82,72,80,76,70,71,73,84,89,89,34,86,77,76,19.74,24.50,14.87,16.31,8.60,44.33,5.92,13.46,12.37,39.08,37.22,20.13,6.38
94510,27723,25,12,53,53,12,22,47,52,48,48,18,67,62,52,5.39,17.69,5.34,4.33,3.27,31.76,2.21,7.63,6.63,37.56,15.69,12.34,2.41
94511,2172,22,16,23,1,42,71,6,57,17,17,98,63,12,1,6.22,12.24,0.00,9.42,8.64,13.36,2.55,5.05,6.55,48.66,13.35,1.66,0.00
94512,207,65,1,100,1,96,100,98,1,1,1,100,50,1,1,0.00,78.26,0.00,34.38,78.26,78.26,0.00,0.00,0.00,62.80,8.21,0.00,0.00
94513,58399,30,22,34,51,43,14,32,72,50,50,32,78,69,51,7.46,14.20,4.96,9.68,2.42,26.13,3.84,7.82,6.75,38.94,25.31,15.06,2.32
94514,1209,42,10,15,25,81,36,58,92,45,45,9,87,78,93,4.89,10.58,1.41,20.29,4.52,36.17,9.84,7.31,7.35,35.98,39.37,21.01,15.96
94515,7404,71,59,75,15,88,44,69,90,2,2,43,88,89,92,15.78,23.03,0.72,24.66,5.30,41.64,8.50,2.29,1.37,39.68,41.30,31.32,14.84
94516,186,18,2,1,33,1,79,48,30,87,87,60,28,23,1,2.69,2.27,2.15,0.68,10.26,32.05,1.28,12.87,6.56,40.86,3.76,3.23,0.00
94517,12913,7,12,8,27,4,47,4,6,58,58,10,53,55,39,5.34,8.63,1.54,2.60,5.58,11.48,0.28,8.52,8.24,36.23,9.07,9.94,1.52
94518,26966,40,44,16,46,45,37,50,63,60,60,68,79,81,80,12.03,10.62,3.99,10.01,4.59,32.89,2.94,8.75,6.80,41.44,25.72,22.94,7.34
94519,19819,55,47,64,25,50,31,48,78,71,71,61,79,80,80,12.84,19.92,1.44,11.00,4.08,32.04,4.67,9.89,9.63,40.91,25.98,22.27,7.43
94520,39484,90,77,83,50,88,78,93,96,64,64,24,91,95,95,21.42,25.86,4.71,24.15,10.10,64.02,13.86,9.12,9.21,38.19,49.74,39.42,17.71
94521,41575,26,18,18,48,19,43,43,62,68,68,44,69,75,67,6.70,11.13,4.34,5.67,5.16,30.04,2.84,9.61,9.57,39.76,16.84,18.50,4.21
94523,34707,29,33,14,26,7,62,69,39,36,36,59,65,75,76,9.76,10.26,1.52,3.40,7.22,41.85,1.63,6.63,6.44,40.76,14.56,18.59,6.16
94525,3044,37,33,42,29,17,22,84,59,29,29,41,77,53,38,9.67,15.63,1.77,5.25,3.30,52.22,2.65,6.10,7.59,39.55,24.21,9.20,1.43
94526,32340,7,9,6,13,3,33,11,35,48,48,23,33,57,24,4.75,7.84,0.58,2.29,4.24,16.84,1.48,7.60,7.11,38.08,4.57,10.55,0.73
94528,767,1,1,1,1,1,1,1,1,1,1,4,1,38,1,0.00,0.00,0.00,0.00,0.00,6.01,0.00,0.00,0.00,33.90,0.00,6.00,0.00
94530,24482,37,30,19,58,22,62,68,58,60,60,78,59,86,80,9.13,11.43,6.69,6.11,7.30,40.90,2.61,8.68,7.41,42.34,11.45,27.61,7.61
94531,43095,42,30,58,84,34,27,48,67,73,73,4,81,81,64,9.04,18.53,23.37,8.06,3.64,32.21,3.24,10.15,7.61,34.09,28.41,23.00,3.74
94533,71487,81,64,73,77,79,59,81,90,87,87,44,85,82,81,17.33,22.37,15.44,19.46,6.88,50.21,8.49,12.69,12.09,39.75,35.27,24.29,7.76
94534,37253,13,8,17,67,17,25,29,20,59,59,28,70,74,53,4.62,10.84,9.88,5.21,3.48,25.05,0.91,8.64,6.17,38.53,17.71,18.26,2.49
94535,4254,28,26,27,69,5,2,100,41,25,25,96,62,39,36,8.24,12.95,11.00,2.80,0.66,98.96,1.71,5.75,1.82,46.03,12.91,6.02,1.33
94536,71765,41,25,27,42,38,45,69,88,41,41,59,71,94,81,8.02,12.84,3.44,8.72,5.36,41.76,7.73,7.00,9.31,40.79,18.29,38.00,8.05
94538,64696,40,18,19,50,40,44,85,89,29,29,40,73,98,87,6.60,11.30,4.71,9.05,5.30,53.16,7.84,6.06,7.60,39.54,20.22,46.28,10.69
94539,52096,7,5,3,21,12,8,15,58,37,37,6,29,99,86,3.80,6.31,1.10,4.34,1.83,18.67,2.56,6.70,9.67,35.06,3.85,50.63,10.63
94541,64282,86,63,86,74,81,72,88,93,75,75,53,89,91,92,17.01,27.28,13.73,20.37,8.85,56.22,10.73,10.53,9.51,40.39,45.62,33.14,14.83
94542,13262,49,53,48,69,42,24,57,58,63,63,84,79,90,90,14.37,16.61,10.93,9.53,3.45,35.82,2.57,8.95,5.99,43.14,26.29,32.53,12.82
94544,77213,79,52,70,67,87,49,82,96,75,75,27,90,97,95,14.07,21.57,9.83,23.89,5.81,50.53,13.97,10.57,9.06,38.47,45.99,42.22,18.49
94545,32236,52,28,44,67,65,55,44,92,68,68,45,81,95,89,8.58,15.99,9.87,14.62,6.37,30.62,9.67,9.59,8.12,39.82,29.12,39.36,12.28
94546,42754,43,29,43,58,35,44,62,77,52,52,56,73,79,77,8.81,15.87,6.68,8.19,5.27,38.20,4.53,8.00,6.69,40.53,19.64,21.26,6.42
94547,24860,17,11,34,81,26,23,17,68,19,19,37,62,91,81,5.09,14.14,19.51,6.70,3.32,20.02,3.34,5.24,4.33,39.32,12.72,32.98,7.75
94548,373,57,81,97,1,1,1,78,1,95,95,5,65,31,1,22.79,37.70,0.00,0.00,0.00,47.59,0.00,16.22,14.46,34.85,14.48,4.56,0.00
94549,28719,8,9,8,24,2,29,30,18,34,34,60,50,63,32,4.70,8.67,1.34,1.92,3.87,25.44,0.80,6.49,6.52,40.82,8.17,12.71,1.12
94550,48663,21,8,27,18,34,36,37,64,14,14,39,69,67,61,4.43,12.83,0.90,8.10,4.49,27.95,3.00,4.77,4.02,39.42,17.15,14.28,3.37
94551,41250,30,20,40,28,37,18,44,82,23,23,4,76,78,73,6.98,15.31,1.65,8.63,2.87,30.51,5.37,5.59,5.82,33.95,23.06,20.91,5.46
94552,15226,4,7,8,46,10,3,3,43,32,32,16,52,86,79,4.26,8.53,4.07,3.97,0.89,9.59,1.81,6.28,6.63,37.33,8.82,28.15,7.19
94553,49256,38,27,33,37,41,24,55,66,65,65,18,73,64,55,8.39,13.89,2.60,9.30,3.40,34.64,3.18,9.19,8.72,37.53,19.78,13.09,2.75
94555,36693,18,9,5,41,33,16,39,86,23,23,25,50,99,88,4.81,7.19,3.28,7.88,2.71,28.71,6.58,5.56,6.01,38.33,8.25,49.18,11.61
94556,15861,4,10,4,37,2,2,12,38,24,24,57,45,67,60,4.90,6.64,2.70,1.62,0.80,16.95,1.59,5.69,3.24,40.63,7.02,14.49,3.27
94558,68227,51,31,33,13,74,41,60,85,40,40,63,84,78,79,9.26,13.99,0.60,17.41,4.95,37.00,6.35,6.96,6.58,41.09,34.03,20.84,7.19
94559,27900,72,38,74,22,74,52,87,85,69,69,18,87,80,80,10.76,22.64,1.22,17.67,6.11,55.13,6.19,9.72,9.67,37.58,40.40,22.29,7.50
94560,44207,39,24,39,48,56,26,45,87,34,34,14,85,92,79,7.88,15.04,4.33,12.35,3.56,30.84,7.12,6.46,8.16,36.95,34.74,34.04,7.15
94561,39435,46,26,56,58,66,35,27,78,69,69,14,85,73,62,8.23,18.21,6.59,14.80,4.40,24.25,4.61,9.72,9.23,37.01,35.67,17.55,3.45
94563,18580,1,1,1,32,1,28,5,5,25,25,15,41,70,31,2.17,3.06,2.01,1.18,3.82,11.64,0.18,5.72,5.49,37.10,5.97,15.61,1.07
94564,18887,41,24,43,71,49,61,38,81,35,35,54,77,82,78,7.84,15.74,11.79,10.79,7.15,28.36,5.24,6.59,6.15,40.45,23.95,24.28,6.65
94565,89712,85,72,82,77,86,59,73,92,89,89,39,89,90,88,19.68,25.52,15.42,23.21,6.90,44.37,9.65,13.39,12.94,39.42,45.17,31.98,11.46
94566,43413,16,10,21,24,16,31,39,44,28,28,10,60,81,69,4.94,11.84,1.36,5.09,4.02,28.41,1.83,6.05,5.75,36.36,11.65,22.76,4.68
94567,552,23,21,32,1,69,38,18,1,1,1,35,80,83,37,7.25,13.70,0.00,15.82,4.69,20.19,0.00,1.67,2.80,39.13,28.08,24.64,1.41
94568,49864,24,6,23,57,35,28,60,60,10,10,31,60,88,75,4.00,12.10,6.26,8.14,3.81,37.34,2.68,4.29,5.42,38.82,12.05,29.65,6.03
94569,327,24,1,1,1,71,1,92,1,1,1,48,1,1,1,0.00,0.00,0.00,16.49,0.00,63.13,0.00,0.00,0.00,40.06,0.00,0.00,0.00
94571,8418,30,40,12,57,40,18,29,33,96,96,100,62,68,62,11.15,9.65,6.46,9.11,2.88,25.08,1.40,16.98,14.39,53.37,13.00,14.97,3.54
94572,9724,65,48,66,72,51,73,56,85,87,87,87,76,85,73,13.04,20.51,12.75,11.26,8.97,35.27,6.19,12.84,12.08,43.60,22.81,26.50,5.43
94573,192,47,1,68,1,73,1,100,1,66,66,95,84,77,1,0.00,21.05,0.00,17.35,0.00,89.06,0.00,9.32,13.92,45.83,33.85,20.31,0.00
